Origin_Date,Current_Price,Current_Open,Current_High,Current_Low,Current_Volume,Price_Lag1,Price_Lag2,Current_CHG,MA_7,MA_30,Volatility_7,Volatility_30,Momentum_7,Momentum_30,USD_Index_Return_Lag1,US10Y_Real_Yield_Change_Lag1,Target_Date,Target_Next_Return,Target_Next_Price,Split
2016-02-09,28325,28345,28423,28078,24630,28367.0,27568.0,-0.0014805936475481563,27597.428571428572,26286.333333333332,0.011094160719841763,0.009723367426813095,0.06050394997940778,0.1295210750887268,0.0012389155988750122,-0.010000000000000009,2016-02-10,-0.004024713150926784,28211.0,Train
2016-02-10,28211,28238,28250,27935,20530,28325.0,28367.0,-0.004024713150926784,27774.285714285714,26389.833333333332,0.012008495014266754,0.009823199898041956,0.04589774960145321,0.12367561539074323,-0.0026923557544844545,0.010000000000000009,2016-02-11,0.05299351316862211,29706.0,Train
2016-02-11,29706,28250,30000,28250,46400,28211.0,28325.0,0.05299351316862211,28159.714285714286,26546.133333333335,0.020891833639892582,0.013185620353653383,0.09989632701421791,0.1874325458688093,0.0014080804717551132,-0.030000000000000027,2016-02-12,-0.014104894634080711,29287.0,Train
2016-02-12,29287,29517,29722,29251,24730,29706.0,28211.0,-0.014104894634080711,28445.714285714286,26690.633333333335,0.023466049765229455,0.013599948879598341,0.07337364852483041,0.17373356845142673,-0.0009029843106476143,-0.04999999999999999,2016-02-15,-0.02362823095571409,28595.0,Train
2016-02-15,28595,29251,29251,28521,19540,29287.0,29706.0,-0.02362823095571409,28579.85714285714,26812.366666666665,0.026625401598321302,0.014571048038054264,0.03395284929129305,0.14641382351762022,0.0010045146232631197,0.03999999999999998,2016-02-16,0.0071690855044588275,28800.0,Train
2016-02-16,28800,28550,28969,28111,31580,28595.0,29287.0,0.0071690855044588275,28755.85714285714,26924.933333333334,0.026376384806344546,0.01431907577898404,0.04468949506674402,0.1328324745309366,0.0010045146232631197,0.03999999999999998,2016-02-17,-0.0006597222222222143,28781.0,Train
2016-02-17,28781,28790,28940,28637,21680,28800.0,28595.0,-0.0006597222222222143,28815.0,27036.633333333335,0.024488041220004534,0.014329070802451153,0.014594423097261,0.1317734958710184,0.001673677506054183,0.040000000000000036,2016-02-18,0.014905666933046069,29210.0,Train
2016-02-18,29210,28780,29270,28614,22300,28781.0,28800.0,0.014905666933046069,28941.428571428572,27151.766666666666,0.02484440423173215,0.014377161868944993,0.0312444836716681,0.13410467463891917,-0.005477310344526365,0.0,2016-02-19,0.007600136939404312,29432.0,Train
2016-02-19,29432,29229,29547,29180,25790,29210.0,28781.0,0.007600136939404312,29115.85714285714,27262.633333333335,0.024553612785299123,0.014285045702306261,0.043280989684874704,0.12740366199341158,0.00023097852338871405,-0.020000000000000018,2016-02-22,-0.01753193802663766,28916.0,Train
2016-02-22,28916,29340,29340,28762,21110,29432.0,29210.0,-0.01753193802663766,29003.0,27360.2,0.014707965454347403,0.014746704240597458,-0.02659395408335019,0.11262457193428,0.0005803861104207719,-0.010000000000000009,2016-02-23,0.010997371697330172,29234.0,Train
2016-02-23,29234,29095,29317,29077,22080,28916.0,29432.0,0.010997371697330172,28995.428571428572,27472.1,0.014822214135157118,0.014725981444763872,-0.0018096766483423066,0.12972910306449736,-0.0011636090484204997,-0.03999999999999998,2016-02-24,0.00988574946979548,29523.0,Train
2016-02-24,29523,29310,29884,29210,31230,29234.0,28916.0,0.00988574946979548,29128.0,27599.9,0.01086398262208225,0.014598798745636186,0.032453226088477116,0.14924675931332487,0.0031083294091187597,-0.040000000000000036,2016-02-25,0.007180842055346748,29735.0,Train
2016-02-25,29735,29470,29765,29363,26250,29523.0,29234.0,0.007180842055346748,29261.571428571428,27732.733333333334,0.010864442594572626,0.014598211745703023,0.03246527777777786,0.15475728155339796,-4.7294989358737105e-05,-0.02999999999999997,2016-02-26,-0.014965528838069564,29290.0,Train
2016-02-26,29290,29588,29692,29135,25740,29735.0,29523.0,-0.014965528838069564,29334.285714285714,27854.0,0.01313299484276538,0.014965517367683314,0.017685278482332034,0.14182130048339303,-0.0021844311545077266,-0.07,2016-02-29,0.005018777739842939,29437.0,Train
2016-02-29,29437,29236,29625,29236,14790,29290.0,29735.0,0.005018777739842939,29366.714285714286,27964.366666666665,0.012075797216541943,0.014733129710938613,0.007771311194796349,0.12673199111995714,0.003937775078079575,0.02999999999999997,2016-03-01,-0.011550090022760418,29097.0,Train
2016-03-01,29097,29600,29754,29080,3940,29437.0,29290.0,-0.011550090022760418,29318.85714285714,28065.266666666666,0.012536533417383564,0.014968557838988343,-0.011382169067681414,0.11611047180667433,-0.0011279102708033895,-0.02999999999999997,2016-03-02,0.004192872117400492,29219.0,Train
2016-03-02,29219,29009,29240,28960,1000,29097.0,29437.0,0.004192872117400492,29362.14285714286,28170.433333333334,0.010438989571268764,0.014949515545698731,0.01047862774934294,0.12104818907305104,-0.002759935505217803,0.02999999999999997,2016-03-03,0.005544337588555326,29381.0,Train
2016-03-03,29381,29209,29525,29120,990,29219.0,29097.0,0.005544337588555326,29383.14285714286,28264.366666666665,0.009799224037072413,0.014675682001442845,0.005028391598823179,0.10608741482513273,-0.0011410865777498058,-0.019999999999999962,2016-03-04,0.004696912970967526,29519.0,Train
2016-03-04,29519,29684,29983,29233,330,29381.0,29219.0,0.004696912970967526,29382.571428571428,28375.333333333332,0.009169724728654776,0.014298593369451183,-0.00013548758594994492,0.12710958381061466,-0.004818250121928158,-0.030000000000000027,2016-03-07,0.0026423659338052907,29597.0,Train
2016-03-07,29597,29875,29960,29556,14020,29519.0,29381.0,0.0026423659338052907,29362.85714285714,28489.633333333335,0.008728605735731391,0.014271265692503629,-0.004640995459895714,0.13103790889636202,-0.005381983996213591,0.07,2016-03-08,0.00750076021218371,29819.0,Train
2016-03-08,29819,29760,30147,29760,38490,29597.0,29519.0,0.00750076021218371,29438.428571428572,28603.9,0.006399150953699764,0.014261842205300284,0.018060771594400782,0.12989276647341907,-0.00014914944863531066,0.06,2016-03-09,-0.007444917669941931,29597.0,Train
2016-03-09,29597,29750,29750,29317,34880,29819.0,29597.0,-0.007444917669941931,29461.285714285714,28699.266666666666,0.00728015678194525,0.014312365334822543,0.0054353364812991245,0.10700927588270503,0.0019942835274489035,-0.06,2016-03-10,0.011183565901949466,29928.0,Train
2016-03-10,29928,29500,29950,29088,52190,29597.0,29819.0,0.011183565901949466,29580.0,28806.833333333332,0.005767464231078163,0.014349545102636597,0.028559645324260252,0.1208568967454402,-0.003719211495261332,0.020000000000000018,2016-03-11,-0.014167334937182585,29504.0,Train
2016-03-11,29504,29905,29920,29470,36900,29928.0,29597.0,-0.014167334937182585,29620.714285714286,28900.0,0.008973081058461502,0.014713483562678506,0.00975392723912516,0.10464637388146314,-6.848900795897173e-05,0.06,2016-03-14,-0.010168112798264684,29204.0,Train
2016-03-14,29204,29449,29570,29140,30930,29504.0,29928.0,-0.010168112798264684,29595.428571428572,28974.366666666665,0.009705436691856018,0.0148646907555667,-0.006024301419284561,0.08271234197160116,-0.006031893156945745,-0.010000000000000009,2016-03-15,-0.005273250239693161,29050.0,Train
2016-03-15,29050,29109,29249,28885,33260,29204.0,29504.0,-0.005273250239693161,29528.428571428572,29042.433333333334,0.009489641544106194,0.014935193284147552,-0.015888072089162875,0.07560722748815163,0.003828496254731917,0.010000000000000009,2016-03-16,-0.002753872633390664,28970.0,Train
2016-03-16,28970,29080,29157,28935,22580,29050.0,29204.0,-0.002753872633390664,29438.85714285714,29098.6,0.009242240789383077,0.014892203786172934,-0.021184579518194413,0.06175554333883082,0.0034385675874217814,0.019999999999999962,2016-03-17,0.013358646876078684,29357.0,Train
2016-03-17,29357,29044,29590,29044,37830,28970.0,29050.0,0.013358646876078684,29372.85714285714,29155.3,0.01052898749697988,0.014885917968501512,-0.015493477313122561,0.06150564072895581,0.0019670470749724167,-0.10999999999999999,2016-03-18,-0.007562080594066156,29135.0,Train
2016-03-18,29135,29400,29460,29011,27150,29357.0,28970.0,-0.007562080594066156,29306.85714285714,29207.533333333333,0.010538838978587334,0.014960775730155407,-0.015609690171301094,0.05684126523505517,-0.020668422952066834,-0.019999999999999962,2016-03-21,-0.006795949888450337,28937.0,Train
2016-03-21,28937,29102,29119,28831,24490,29135.0,29357.0,-0.006795949888450337,29165.285714285714,29226.533333333333,0.008777959788126276,0.014134885820278493,-0.0331128040630847,0.02009377093101139,-0.0004056317624155925,-0.07,2016-03-22,0.0038013615786018917,29047.0,Train
2016-03-22,29047,28950,29337,28893,32240,28937.0,29135.0,0.0038013615786018917,29100.0,29250.6,0.008177254572772892,0.014138927524509452,-0.015489425162689807,0.025489849955869337,0.0030507191110160647,0.010000000000000009,2016-03-23,-0.016490515371639036,28568.0,Train
2016-03-23,28568,29000,29000,28510,33730,29047.0,28937.0,-0.016490515371639036,29009.14285714286,29262.5,0.00945370073108409,0.01446902950162382,-0.021777838652239367,0.012654638261671014,0.00045784155250738756,0.02999999999999997,2016-03-24,-0.00028003360403250355,28560.0,Train
2016-03-24,28560,28503,28626,28450,7430,28568.0,29047.0,-0.00028003360403250355,28939.14285714286,29224.3,0.009450965874711647,0.0105433633681991,-0.016867469879518038,-0.03857806503736616,0.006856356797731111,-0.010000000000000009,2016-03-28,-0.0056022408963585235,28400.0,Train
2016-03-28,28400,28452,28487,28250,16660,28560.0,28568.0,-0.0056022408963585235,28857.714285714286,29194.733333333334,0.009530282828658098,0.010297486997537164,-0.019675526406627508,-0.03028647522791683,-0.0004131787937325937,0.040000000000000036,2016-03-29,0.00760563380281698,28616.0,Train
2016-03-29,28616,28388,28666,28281,26080,28400.0,28560.0,0.00760563380281698,28751.85714285714,29195.433333333334,0.0080358872369765,0.009473984484741025,-0.025240998739653242,0.0007343941248469932,-0.0036861477787381025,-0.010000000000000009,2016-03-30,-0.011007827788649727,28301.0,Train
2016-03-30,28301,28627,28692,28226,20040,28616.0,28400.0,-0.011007827788649727,28632.714285714286,29178.8,0.008414398956178876,0.009584773245618856,-0.02862536468165433,-0.017326388888888933,0.0001418849869518901,-0.13,2016-03-31,0.004946821667078938,28441.0,Train
2016-03-31,28441,28290,28539,28290,14340,28301.0,28616.0,0.004946821667078938,28561.85714285714,29167.466666666667,0.008943563425061725,0.009636834057013665,-0.01714068493624077,-0.011813349084465408,-0.010267244661212427,-0.020000000000000018,2016-04-01,-0.01353679547132658,28056.0,Train
2016-04-01,28056,28410,28530,27955,5970,28441.0,28301.0,-0.01353679547132658,28420.285714285714,29129.0,0.00932226050585299,0.009481958422982804,-0.03411712052879812,-0.03950701814447111,-0.002821370932258871,-0.01999999999999999,2016-04-04,0.0010692899914457321,28086.0,Train
2016-04-04,28086,28096,28187,28032,660,28056.0,28441.0,0.0010692899914457321,28351.428571428572,29084.133333333335,0.00794770388795739,0.009344570748000137,-0.016872024642957117,-0.04573253601522154,0.003444351345671448,0.010000000000000009,2016-04-05,0.016947945595670477,28562.0,Train
2016-04-05,28562,28224,28699,28190,260,28086.0,28056.0,0.016947945595670477,28351.714285714286,29072.333333333332,0.010851033883892258,0.00942693357111759,7.002801120448154e-05,-0.012242357172499663,0.00091570359128057,-0.03,2016-04-06,0.0003151039843147796,28571.0,Train
2016-04-06,28571,28700,28749,28510,17370,28562.0,28086.0,0.0003151039843147796,28376.14285714286,29050.233333333334,0.010563039384103905,0.009181403533142004,0.006021126760563433,-0.0226790723130601,0.004973790452242666,0.0,2016-04-07,0.014035210528157815,28972.0,Train
2016-04-07,28972,28639,29030,28618,27690,28571.0,28562.0,0.014035210528157815,28427.0,29031.866666666665,0.011482273322851965,0.009375935983249631,0.012440592675426299,-0.018663414964603886,-0.0037233726130666556,0.03,2016-04-08,0.002588706337153024,29047.0,Train
2016-04-08,29047,29000,29074,28765,22560,28972.0,28571.0,0.002588706337153024,28533.571428571428,29008.933333333334,0.010004735473935983,0.009281787499280516,0.02635949259743464,-0.02313771649571217,0.0031926625756437677,-0.05000000000000002,2016-04-11,0.00712638138189825,29254.0,Train
2016-04-11,29254,29099,29315,29063,21300,29047.0,28972.0,0.00712638138189825,28649.714285714286,29007.733333333334,0.010081211134538215,0.008985751893664965,0.02858549277451572,-0.0012290884260839352,-0.004205159098041644,0.020000000000000018,2016-04-12,-0.00013673343816233974,29250.0,Train
2016-04-12,29250,29190,29395,29152,21900,29254.0,29047.0,-0.00013673343816233974,28820.285714285714,29001.5,0.00697157088478997,0.008935579633048989,0.04255774165953796,-0.006352549512518291,-0.004034547682376433,0.03,2016-04-13,-0.004170940170940218,29128.0,Train
2016-04-13,29128,29212,29212,28980,18810,29250.0,29254.0,-0.004170940170940218,28969.14285714286,29002.533333333333,0.007818238026939593,0.008710348446714363,0.03710033468632057,0.0010654019314706442,-0.0014530469430548143,0.04999999999999999,2016-04-14,-0.01362949739082675,28731.0,Train
2016-04-14,28731,29020,29050,28705,13420,29128.0,29250.0,-0.01362949739082675,28993.285714285714,28986.266666666666,0.008683190111870454,0.009021817980793849,0.005916952594356095,-0.01670146137787054,0.0029831718510964222,-0.010000000000000009,2016-04-15,0.0065086491942500935,28918.0,Train
2016-04-15,28918,28799,28950,28772,8790,28731.0,29128.0,0.0065086491942500935,29042.85714285714,28970.833333333332,0.00892865746298612,0.009045862421231793,0.01214518217773275,-0.015758483373608745,0.00023151594827108823,0.03,2016-04-18,0.0005878691472438469,28935.0,Train
2016-04-18,28935,28950,29128,28901,18450,28918.0,28731.0,0.0005878691472438469,29037.571428571428,28951.366666666665,0.007108591848752696,0.008995589141237981,-0.0012770951263288977,-0.019783868017209216,0.00021966231910752754,-0.03999999999999998,2016-04-19,0.011059270779332886,29255.0,Train
2016-04-19,29255,29050,29299,29050,13290,28935.0,28918.0,0.011059270779332886,29067.285714285714,28939.966666666667,0.008279216154324648,0.009229286564862707,0.007160808345095804,-0.011555225191742458,-0.0018521997253916345,0.009999999999999981,2016-04-20,-0.00020509314647065846,29249.0,Train
2016-04-20,29249,29289,29345,29101,19010,29255.0,28935.0,-0.00020509314647065846,29066.571428571428,28920.966666666667,0.007834073533551164,0.009109825207640596,-0.00017091679770286916,-0.01911532915255376,-0.0064642710375200085,-0.01999999999999999,2016-04-21,0.0012991897158878274,29287.0,Train
2016-04-21,29287,29216,29670,29140,27660,29249.0,29255.0,0.0012991897158878274,29071.85714285714,28910.633333333335,0.007848623491177008,0.009022838486464695,0.0012649572649572338,-0.010474034530526755,0.0010468693664427153,0.04000000000000001,2016-04-22,-0.011814115477857046,28941.0,Train
2016-04-22,28941,29321,29343,28914,19320,29287.0,29249.0,-0.011814115477857046,29045.14285714286,28877.733333333334,0.009005569878957431,0.008989415536029858,-0.006419939577039235,-0.03297914995990381,0.004211436605401131,0.009999999999999981,2016-04-25,0.008361839604712928,29183.0,Train
2016-04-25,29183,29050,29200,28983,14640,28941.0,29287.0,0.008361839604712928,29109.714285714286,28867.033333333333,0.0075342235815854175,0.00879722865741329,0.015732136020326415,-0.01087988069414314,0.0034573381045448492,0.010000000000000009,2016-04-26,-0.0008566631257924673,29158.0,Train
2016-04-26,29158,29151,29199,28981,15140,29183.0,28941.0,-0.0008566631257924673,29144.0,28865.5,0.007353603563564308,0.008600103965205051,0.008299329137561484,-0.0015751266949732834,-0.000422740538005395,0.010000000000000009,2016-04-27,0.005521640716098508,29319.0,Train
2016-04-27,29319,29200,29355,29200,15580,29158.0,29183.0,0.005521640716098508,29198.85714285714,28874.466666666667,0.007519217770218425,0.008598418797034983,0.013271124935199552,0.00925989672977634,-0.0039650955425573065,0.010000000000000009,2016-04-28,0.010505133190081617,29627.0,Train
2016-04-28,29627,29268,29650,29200,16430,29319.0,29158.0,0.010505133190081617,29252.0,28896.366666666665,0.007408941498040111,0.008772741080204956,0.012715775081182601,0.022678633068691667,0.0008993199064051272,-0.08000000000000002,2016-04-29,0.017247780740540675,30138.0,Train
2016-04-29,30138,29651,30192,29651,18880,29627.0,29319.0,0.017247780740540675,29379.0,28922.4,0.009304089830981589,0.008990974242590937,0.030394201511162677,0.026603535783629173,-0.005767044187301895,-0.07,2016-05-02,0.0024885526577742567,30213.0,Train
2016-05-02,30213,30177,30342,30120,2920,30138.0,29627.0,0.0024885526577742567,29511.285714285714,28958.333333333332,0.009250359608556835,0.008850377075461264,0.031618124082357424,0.037000171614896216,-0.003547138299937358,0.0,2016-05-03,-0.001952801774070756,30154.0,Train
2016-05-03,30154,30175,30337,30050,630,30213.0,30138.0,-0.001952801774070756,29684.571428571428,28998.9,0.006771756547677669,0.00874206646048604,0.04191285719221871,0.04205688219234882,-0.0014371380736836192,0.08000000000000002,2016-05-04,-0.007295881143463578,29934.0,Train
2016-05-04,29934,30145,30200,29920,170,30154.0,30213.0,-0.007295881143463578,29791.85714285714,29028.466666666667,0.008248803411699352,0.00887126581043688,0.025734160298804154,0.030536716356250215,0.006352200679113906,-0.03,2016-05-05,-0.002204850671477243,29868.0,Train
2016-05-05,29868,29912,30135,29832,110,29934.0,30154.0,-0.002204850671477243,29893.285714285714,29071.8,0.008386573206986117,0.008260113125614353,0.024350092598943718,0.04550546065527872,0.005796383181253306,-0.010000000000000009,2016-05-06,0.016673362796303826,30366.0,Train
2016-05-06,30366,29950,30400,29950,33820,29868.0,29934.0,0.016673362796303826,30042.85714285714,29132.0,0.009783481068633961,0.008701064071515753,0.03571063133121877,0.06323529411764706,0.002241006880300267,-0.03,2016-05-09,-0.01847460976091686,29805.0,Train
2016-05-09,29805,30312,30312,29750,29600,30366.0,29868.0,-0.01847460976091686,30068.285714285714,29178.833333333332,0.01277298090093927,0.009383704087008945,0.006008033212947739,0.049471830985915455,0.0012554233107799906,0.04999999999999999,2016-05-10,-0.0006710283509477888,29785.0,Train
2016-05-10,29785,29851,29862,29622,19510,29805.0,30366.0,-0.0006710283509477888,30017.85714285714,29217.8,0.01056071988985549,0.009324150931660991,-0.011712787842590777,0.040851272015655526,0.005132265689195892,0.0,2016-05-11,0.00496894409937898,29933.0,Train
2016-05-11,29933,29825,30072,29825,23180,29785.0,29805.0,0.00496894409937898,29977.85714285714,29272.2,0.01076179062603921,0.009044423904799441,-0.009267533843047682,0.05766580686194844,-0.0011185561342123007,-0.03,2016-05-12,-0.0009688303878662152,29904.0,Train
2016-05-12,29904,29933,30085,29765,25800,29933.0,29785.0,-0.0009688303878662152,29942.14285714286,29320.966666666667,0.010757956695079956,0.00904041967234383,-0.008290774026663117,0.05143982279104109,-0.004889801258769588,-0.009999999999999981,2016-05-13,0.003979400749063666,30023.0,Train
2016-05-13,30023,29900,30058,29766,24070,29904.0,29933.0,0.003979400749063666,29954.85714285714,29386.533333333333,0.01052402473154838,0.008575230947956296,0.0029732077236586107,0.07010978043912175,0.0037440855417905095,0.009999999999999981,2016-05-16,-0.0019984678413216272,29963.0,Train
2016-05-16,29963,30075,30245,29915,23170,30023.0,29904.0,-0.0019984678413216272,29968.428571428572,29449.1,0.010515562049697579,0.00860859969127881,0.0031806615776082126,0.0668304493341878,0.005046366769503097,-0.01999999999999999,2016-05-17,0.0027367086072822566,30045.0,Train
2016-05-17,30045,30040,30130,29860,24610,29963.0,30023.0,0.0027367086072822566,29922.571428571428,29498.533333333333,0.007949582893105931,0.008147413324656,-0.010571033392610119,0.051922134304320355,-0.0011721127061871117,0.01999999999999999,2016-05-18,0.00013313363288403046,30049.0,Train
2016-05-18,30049,30024,30078,29910,20740,30045.0,29963.0,0.00013313363288403046,29957.428571428572,29547.8,0.0027036250712063606,0.008148563602722538,0.008186545881563534,0.05173077596163944,-0.00031496998336066895,0.0,2016-05-19,-0.008286465439781732,29800.0,Train
2016-05-19,29800,29995,29995,29632,26130,30049.0,30045.0,-0.008286465439781732,29959.571428571428,29575.4,0.00450158933647045,0.008002575465155535,0.0005036091992614011,0.02857931796217028,0.003716016408805034,0.11000000000000001,2016-05-20,-0.003590604026845634,29693.0,Train
2016-05-20,29693,29730,29867,29661,20090,29800.0,30049.0,-0.003590604026845634,29925.285714285714,29596.933333333334,0.004096780538260509,0.008038934976973064,-0.008017906658203344,0.022239818225634256,0.00657940170135296,0.02999999999999997,2016-05-23,-0.0003704576836290885,29682.0,Train
2016-05-23,29682,29694,29745,29576,15640,29693.0,29800.0,-0.0003704576836290885,29893.571428571428,29611.2,0.0041072293338004565,0.00795039383502304,-0.007423756019261596,0.014630477883366355,-0.0004535203963892398,0.0,2016-05-24,-0.012667609999326146,29306.0,Train
2016-05-24,29306,29580,29651,29283,22800,29682.0,29693.0,-0.012667609999326146,29791.14285714286,29613.066666666666,0.00533976631377883,0.008306980462820798,-0.023881690703793756,0.0019145299145300054,0.000907452340924042,0.010000000000000009,2016-05-25,-0.012318296594553968,28945.0,Train
2016-05-25,28945,29278,29278,28884,26950,29306.0,29682.0,-0.012318296594553968,29645.714285714286,29606.966666666667,0.0062278605726404515,0.008580019632868566,-0.033975236124553665,-0.006282614666300423,6.412311638337442e-05,0.010000000000000009,2016-05-26,-0.007462428744170024,28729.0,Train
2016-05-26,28729,28996,29157,28705,26940,28945.0,29306.0,-0.007462428744170024,29457.714285714286,29606.9,0.00525862078253369,0.008316361249068607,-0.04380096521883836,-6.96112213288691e-05,-0.0008112835199908242,-0.020000000000000018,2016-05-27,-0.004838316683490551,28590.0,Train
2016-05-27,28590,28840,28840,28547,18290,28729.0,28945.0,-0.004838316683490551,29249.285714285714,29595.966666666667,0.0045181456099814485,0.008269501634338303,-0.04855402842024692,-0.011342416488000606,-0.002693402234044351,-0.03999999999999998,2016-05-30,0.0,28590.0,Train
2016-05-30,28590,28430,28696,28400,12970,28590.0,28729.0,0.0,29076.428571428572,29584.466666666667,0.005184627739169821,0.008267906012984737,-0.040604026845637575,-0.011923276308968389,0.0016470371651300386,0.020000000000000018,2016-05-31,0.0006995452955578241,28610.0,Train
2016-05-31,28610,28596,28719,28541,10870,28590.0,28590.0,0.0006995452955578241,28921.714285714286,29562.966666666667,0.005727265878831051,0.007985754651288715,-0.03647324285185061,-0.02204751324559906,0.0016470371651300386,0.020000000000000018,2016-06-01,0.0005592450192239973,28626.0,Train
2016-06-01,28626,28531,28800,28500,2600,28610.0,28590.0,0.0005592450192239973,28770.85714285714,29542.2,0.0058691069479034205,0.007988646565338596,-0.035577117444916095,-0.021299873499948663,0.0030816668480810883,0.02999999999999997,2016-06-02,-0.0025151959756863906,28554.0,Train
2016-06-02,28554,28616,28715,28530,350,28626.0,28610.0,-0.0025151959756863906,28663.428571428572,29517.766666666666,0.00487027570265855,0.007986306014702644,-0.02566027434655016,-0.025028169494997754,0.0003059746894891191,0.010000000000000009,2016-06-03,0.023184142326819313,29216.0,Train
2016-06-03,29216,28703,29410,28540,330,28554.0,28626.0,0.023184142326819313,28702.14285714286,29526.933333333334,0.010087038584724388,0.008835098972369499,0.009362584211435543,0.009502090459901247,-4.979459728615687e-05,-0.03999999999999998,2016-06-06,0.0038677437020810945,29329.0,Train
2016-06-06,29329,29287,29376,29220,12970,29216.0,28554.0,0.0038677437020810945,28787.85714285714,29531.8,0.009311805144281291,0.008732120650953553,0.02088482021650595,0.0050029126546276,-0.008992818550122572,-0.08000000000000002,2016-06-07,-0.0030686351392819056,29239.0,Train
2016-06-07,29239,29243,29325,29062,13480,29329.0,29216.0,-0.0030686351392819056,28880.571428571428,29534.5,0.00908498465622305,0.008750696590983983,0.022700244840853534,0.002777968310583745,-0.001934584831455033,0.0,2016-06-08,0.008618625807996105,29491.0,Train
2016-06-08,29491,29275,29572,29275,15920,29239.0,29329.0,0.008618625807996105,29009.285714285714,29540.233333333334,0.009155388285730238,0.008834371072340932,0.03151451556488283,0.00586650295030533,-0.003521547790828916,-0.04000000000000001,2016-06-09,0.009019700925706253,29757.0,Train
2016-06-09,29757,29521,29777,29452,18020,29491.0,29239.0,0.009019700925706253,29173.14285714286,29544.566666666666,0.009123130936622178,0.008778798702880479,0.040090877315623885,0.004387889425186531,-0.005830140980784604,-0.03,2016-06-10,0.0031589205901132456,29851.0,Train
2016-06-10,29851,29760,29900,29624,15500,29757.0,29491.0,0.0031589205901132456,29348.14285714286,29535.0,0.00893147470278411,0.008191642044668391,0.042793264864109615,-0.009522861503749369,0.003858733333575337,0.0,2016-06-13,0.011054906033298728,30181.0,Train
2016-06-13,30181,29894,30220,29894,19270,29851.0,29757.0,0.011054906033298728,29580.571428571428,29533.933333333334,0.008209095793700898,0.008437331466190369,0.056979757652167784,-0.0010591467249196906,0.004392641985665913,0.0,2016-06-14,0.005831483383585745,30357.0,Train
2016-06-14,30357,30141,30385,30042,19070,30181.0,29851.0,0.005831483383585745,29743.571428571428,29540.7,0.004737217236110885,0.00849473844009673,0.039053943044906836,0.006732108509650558,0.003608373153847877,0.03,2016-06-15,-0.0031294264914187853,30262.0,Train
2016-06-15,30262,30300,30339,30132,14900,30357.0,30181.0,-0.0031294264914187853,29876.85714285714,29551.633333333335,0.0057651433464119516,0.008400508619558909,0.031811517610556006,0.010957439700674865,0.004295825426264166,0.020000000000000018,2016-06-16,0.004295816535589081,30392.0,Train
2016-06-16,30392,30302,30985,30237,34140,30262.0,30357.0,0.004295816535589081,30041.571428571428,29569.1,0.004733941157933384,0.008414899997679711,0.039433633161188864,0.01754385964912286,-0.001924406113092636,-0.04000000000000001,2016-06-17,-0.0006251645169781384,30373.0,Train
2016-06-17,30373,30320,30415,30091,18370,30392.0,30262.0,-0.0006251645169781384,30167.571428571428,29569.333333333332,0.005016151380186245,0.007850247051015367,0.02990742938523616,0.0002305209774089434,0.004183699854429568,0.01999999999999999,2016-06-20,0.003457017746024471,30478.0,Train
2016-06-20,30478,30262,30505,30132,21900,30373.0,30392.0,0.003457017746024471,30270.571428571428,29591.766666666666,0.004549733344950358,0.007046960498233321,0.024229593036932506,0.022580104009394475,-0.0062502951404512785,0.05000000000000002,2016-06-21,-0.013321084060633925,30072.0,Train
2016-06-21,30072,30357,30402,30026,20450,30478.0,30373.0,-0.013321084060633925,30302.14285714286,29601.333333333332,0.007811157744024554,0.007499975682732356,0.007403437070784946,0.009635722679200986,-0.0059524876897640855,0.03999999999999998,2016-06-22,-0.005786113328012821,29898.0,Train
2016-06-22,29898,30054,30054,29835,16550,30072.0,30478.0,-0.005786113328012821,30261.714285714286,29600.166666666668,0.006748207359228899,0.007528411415336568,-0.009376760213379298,-0.001169278054321321,0.0012483167116597027,0.040000000000000036,2016-06-23,-0.007090775302695862,29686.0,Train
2016-06-23,29686,29879,29953,29641,22540,29898.0,30072.0,-0.007090775302695862,30165.85714285714,29592.9,0.006210134681801077,0.007637431481472719,-0.022103633428863234,-0.007289994649545162,-0.002158408831099079,-0.030000000000000027,2016-06-24,0.04867614363673112,31131.0,Train
2016-06-24,31131,29835,32357,29835,48210,29686.0,29898.0,0.04867614363673112,30290.0,29629.833333333332,0.02055949565258088,0.011741182399727084,0.02871588130328462,0.036905039469739886,-0.004569004975259139,-0.010000000000000009,2016-06-27,0.0027946419967235236,31218.0,Train
2016-06-27,31218,31192,31387,31135,19520,31131.0,29686.0,0.0027946419967235236,30408.0,29671.666666666668,0.020566515559768617,0.011727718069439948,0.027178204790734295,0.04188499148950364,0.016991347880502827,-0.09,2016-06-28,-0.007015183547953052,30999.0,Train
2016-06-28,30999,31016,31085,30859,14940,31218.0,31131.0,-0.007015183547953052,30497.428571428572,29703.466666666667,0.020945124311766875,0.011825107152280469,0.020610410562012405,0.031752371442835825,0.008869626478679837,-0.03,2016-06-29,-0.00041936836672151756,30986.0,Train
2016-06-29,30986,31096,31146,30920,14490,30999.0,31218.0,-0.00041936836672151756,30570.0,29734.7,0.020985381756253838,0.011827109219716928,0.016667760351729122,0.031182402076608273,-0.0033200713161218864,-0.03,2016-06-30,-0.004356806299619209,30851.0,Train
